itemNumber,title,cin,cout
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2007-12-03 19:57:00","2007-10-13 13:02:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2007-12-04 16:41:00","2007-10-13 13:02:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2007-12-14 17:26:00","2007-12-05 16:09:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-01-02 10:15:00","2007-12-05 16:09:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-01-03 08:43:00","2008-01-03 08:29:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-02-13 14:52:00","2008-01-03 08:43:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-02-24 14:38:00","2008-01-03 08:43:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-05-29 10:30:00","2008-04-13 15:47:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-06-03 11:21:00","2008-04-13 15:47:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-06-30 21:59:00","2008-06-05 17:49:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-07-30 09:16:00","2008-07-08 19:15:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-09-06 14:26:00","2008-07-30 18:28:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-10-04 14:47:00","2008-09-13 17:25:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-10-06 19:19:00","2008-09-13 17:25:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2008-10-27 18:35:00","2008-10-06 19:32:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-01-11 22:35:00","2005-11-23 16:04:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-01-14 17:11:00","2005-11-23 16:04:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-04-07 21:42:00","2006-01-18 17:29:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-04-11 10:07:00","2006-01-18 17:29:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-05-06 11:49:00","2006-04-15 16:16:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-06-02 17:27:00","2006-05-12 17:39:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-06-10 10:53:00","2006-05-12 17:39:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-06-12 15:28:00","2006-05-12 17:39:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-08-08 17:01:00","2006-06-23 15:49:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-08-10 12:14:00","2006-06-23 15:49:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-09-06 19:51:00","2006-08-18 10:03:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-09-26 16:16:00","2006-09-08 14:50:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2006-12-11 16:54:00","2006-10-19 14:18:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2007-02-17 16:42:00","2007-01-27 12:33:00"
88721,"Effective STL 50 specific ways to improve your use of the standard template library","2007-06-29 17:03:00","2007-04-20 16:43:00"
93953,"Software engineering with Ada","2006-04-14 11:00:00","2006-03-03 17:31:00"
93953,"Software engineering with Ada","2007-11-01 14:58:00","2007-09-25 15:08:00"
99971,"Mastering algorithms with Perl","2007-07-23 14:17:00","2007-07-01 14:36:00"
99971,"Mastering algorithms with Perl","2007-07-25 23:39:00","2007-07-01 14:36:00"
99971,"Mastering algorithms with Perl","2007-07-27 11:08:00","2007-07-01 14:36:00"
99971,"Mastering algorithms with Perl","2007-08-10 14:17:00","2007-07-27 12:13:00"
99971,"Mastering algorithms with Perl","2007-11-07 19:17:00","2007-10-02 13:07:00"
99971,"Mastering algorithms with Perl","2008-02-09 16:56:00","2007-12-10 14:29:00"
99971,"Mastering algorithms with Perl","2008-06-26 13:17:00","2008-04-24 15:52:00"
99971,"Mastering algorithms with Perl","2008-10-31 00:00:00","2008-07-31 16:21:00"
99971,"Mastering algorithms with Perl","2008-11-05 14:48:00","2008-11-05 14:34:00"
99971,"Mastering algorithms with Perl","2009-02-21 11:25:00","2008-11-05 14:34:00"
99971,"Mastering algorithms with Perl","2009-04-03 17:45:00","2009-02-24 17:23:00"
99971,"Mastering algorithms with Perl","2006-04-24 15:22:00","2006-01-21 17:14:00"
99971,"Mastering algorithms with Perl","2006-06-05 16:11:00","2006-05-17 17:44:00"
99971,"Mastering algorithms with Perl","2006-06-14 12:12:00","2006-05-17 17:44:00"
99971,"Mastering algorithms with Perl","2006-06-22 14:05:00","2006-06-14 15:17:00"
99971,"Mastering algorithms with Perl","2006-08-12 13:55:00","2006-07-16 16:37:00"
99971,"Mastering algorithms with Perl","2006-09-05 17:40:00","2006-08-14 17:17:00"
99971,"Mastering algorithms with Perl","2006-09-06 12:56:00","2006-08-14 17:17:00"
99971,"Mastering algorithms with Perl","2006-10-18 22:19:00","2006-09-08 14:07:00"
99971,"Mastering algorithms with Perl","2006-10-20 13:49:00","2006-09-08 14:07:00"
99971,"Mastering algorithms with Perl","2006-12-31 15:59:00","2006-12-21 16:18:00"
99971,"Mastering algorithms with Perl","2007-03-29 10:02:00","2007-02-04 17:04:00"
99971,"Mastering algorithms with Perl","2007-05-29 17:17:00","2007-05-03 13:49:00"
106056,"Object oriented programming in Java","2006-01-10 15:50:00","2005-12-10 13:19:00"
106056,"Object oriented programming in Java","2006-01-27 15:06:00","2005-12-10 13:19:00"
106056,"Object oriented programming in Java","2006-02-11 12:09:00","2006-01-28 10:24:00"
106056,"Object oriented programming in Java","2007-04-02 19:17:00","2007-02-13 19:56:00"
106056,"Object oriented programming in Java","2007-04-16 13:52:00","2007-02-13 19:56:00"
106056,"Object oriented programming in Java","2007-08-01 11:44:00","2007-06-18 18:33:00"
106056,"Object oriented programming in Java","2007-08-04 12:46:00","2007-06-18 18:33:00"
106056,"Object oriented programming in Java","2007-08-07 19:07:00","2007-08-07 18:59:00"
106056,"Object oriented programming in Java","2007-08-08 10:45:00","2007-08-07 18:59:00"
106056,"Object oriented programming in Java","2007-10-03 15:53:00","2007-08-08 15:06:00"
106056,"Object oriented programming in Java","2007-12-27 12:43:00","2007-11-25 12:17:00"
106056,"Object oriented programming in Java","2008-04-15 18:11:00","2008-02-22 15:47:00"
106056,"Object oriented programming in Java","2008-05-03 10:14:00","2008-02-22 15:47:00"
106056,"Object oriented programming in Java","2008-11-06 12:27:00","2008-10-28 15:59:00"
106056,"Object oriented programming in Java","2008-12-07 15:22:00","2008-11-15 11:41:00"
106056,"Object oriented programming in Java","2009-04-09 16:08:00","2009-02-12 15:07:00"
106056,"Object oriented programming in Java","2009-05-05 21:54:00","2009-04-14 13:34:00"
106056,"Object oriented programming in Java","2009-05-07 12:54:00","2009-04-14 13:34:00"
106056,"Object oriented programming in Java","2009-05-08 15:22:00","2009-05-08 15:20:00"
111177,"Secure PHP development building 50 practical applications","2006-03-14 12:51:00","2006-01-30 18:31:00"
111177,"Secure PHP development building 50 practical applications","2006-03-29 10:51:00","2006-01-30 18:31:00"
111177,"Secure PHP development building 50 practical applications","2006-05-30 19:03:00","2006-03-31 11:19:00"
111177,"Secure PHP development building 50 practical applications","2006-06-02 14:28:00","2006-03-31 11:19:00"
111177,"Secure PHP development building 50 practical applications","2006-08-03 09:47:00","2006-03-31 11:19:00"
111177,"Secure PHP development building 50 practical applications","2006-11-30 13:32:00","2006-11-10 15:00:00"
111244,"Secure PHP development building 50 practical applications","2006-01-26 12:52:00","2005-12-18 14:20:00"
111244,"Secure PHP development building 50 practical applications","2006-02-15 17:35:00","2006-02-03 13:05:00"
111244,"Secure PHP development building 50 practical applications","2006-02-16 14:03:00","2006-02-03 13:05:00"
111244,"Secure PHP development building 50 practical applications","2006-02-17 10:50:00","2006-02-03 13:05:00"
111244,"Secure PHP development building 50 practical applications","2006-03-14 17:00:00","2006-02-23 16:23:00"
111244,"Secure PHP development building 50 practical applications","2006-03-17 11:14:00","2006-02-23 16:23:00"
111244,"Secure PHP development building 50 practical applications","2006-04-22 11:12:00","2006-03-25 13:54:00"
111244,"Secure PHP development building 50 practical applications","2006-06-16 13:16:00","2006-05-16 15:46:00"
111244,"Secure PHP development building 50 practical applications","2006-08-04 12:19:00","2006-05-16 15:46:00"
111244,"Secure PHP development building 50 practical applications","2006-08-16 14:50:00","2006-05-16 15:46:00"
111244,"Secure PHP development building 50 practical applications","2006-09-01 10:04:00","2006-05-16 15:46:00"
111244,"Secure PHP development building 50 practical applications","2006-09-25 19:18:00","2006-09-05 15:37:00"
111244,"Secure PHP development building 50 practical applications","2006-12-21 11:42:00","2006-09-05 15:37:00"
111244,"Secure PHP development building 50 practical applications","2006-12-29 13:06:00","2006-12-22 12:50:00"
111244,"Secure PHP development building 50 practical applications","2007-03-14 14:16:00","2007-02-14 13:50:00"
111244,"Secure PHP development building 50 practical applications","2007-04-11 19:41:00","2007-03-23 17:50:00"
111244,"Secure PHP development building 50 practical applications","2007-04-12 11:09:00","2007-03-23 17:50:00"
111244,"Secure PHP development building 50 practical applications","2007-04-24 21:38:00","2007-03-23 17:50:00"
111244,"Secure PHP development building 50 practical applications","2007-04-26 14:31:00","2007-03-23 17:50:00"
111244,"Secure PHP development building 50 practical applications","2007-06-11 10:07:00","2007-04-30 14:36:00"
111244,"Secure PHP development building 50 practical applications","2007-08-19 00:00:00","2007-06-15 14:21:00"
111244,"Secure PHP development building 50 practical applications","2007-08-29 23:37:00","2007-06-15 14:21:00"
111244,"Secure PHP development building 50 practical applications","2007-08-30 12:01:00","2007-06-15 14:21:00"
111244,"Secure PHP development building 50 practical applications","2007-09-21 11:01:00","2007-06-15 14:21:00"
111244,"Secure PHP development building 50 practical applications","2007-10-18 14:07:00","2007-09-28 14:23:00"
111244,"Secure PHP development building 50 practical applications","2007-11-07 10:11:00","2007-09-28 14:23:00"
111244,"Secure PHP development building 50 practical applications","2007-11-08 13:00:00","2007-09-28 14:23:00"
111244,"Secure PHP development building 50 practical applications","2008-01-16 11:01:00","2007-12-09 12:24:00"
111244,"Secure PHP development building 50 practical applications","2008-01-17 15:02:00","2007-12-09 12:24:00"
111244,"Secure PHP development building 50 practical applications","2008-01-18 11:23:00","2007-12-09 12:24:00"
111244,"Secure PHP development building 50 practical applications","2008-02-17 16:21:00","2008-01-26 13:22:00"
111244,"Secure PHP development building 50 practical applications","2008-02-23 16:44:00","2008-01-26 13:22:00"
111244,"Secure PHP development building 50 practical applications","2008-02-28 15:46:00","2008-01-26 13:22:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2007-10-03 11:59:00","2006-07-20 16:33:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2007-11-20 16:03:00","2007-10-08 19:03:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2007-11-24 17:51:00","2007-10-08 19:03:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2007-12-21 17:11:00","2007-11-27 12:57:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2007-12-27 14:25:00","2007-11-27 12:57:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2008-05-16 16:30:00","2008-04-26 15:27:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2006-03-05 14:48:00","2006-01-24 14:24:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2006-03-16 12:25:00","2006-01-24 14:24:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2006-03-25 11:44:00","2006-03-18 14:04:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2006-03-30 10:25:00","2006-03-18 14:04:00"
140209,"Developing Web applications with Visual Basic NET and ASP NET","2006-08-25 17:14:00","2006-07-20 16:33:00"
140283,"Developing Web applications with Visual Basic NET and ASP NET","2006-01-02 18:09:00","2005-11-05 15:24:00"
140283,"Developing Web applications with Visual Basic NET and ASP NET","2006-03-14 17:04:00","2005-11-05 15:24:00"
140283,"Developing Web applications with Visual Basic NET and ASP NET","2006-04-27 18:21:00","2006-04-15 11:07:00"
140283,"Developing Web applications with Visual Basic NET and ASP NET","2006-05-03 10:59:00","2006-04-15 11:07:00"
140283,"Developing Web applications with Visual Basic NET and ASP NET","2006-08-28 17:28:00","2006-07-16 14:59:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2006-05-31 15:41:00","2006-04-03 13:42:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2006-08-21 15:24:00","2006-06-02 13:55:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2006-10-24 16:15:00","2006-08-25 15:26:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2007-01-03 12:10:00","2006-12-06 19:58:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2007-01-14 13:08:00","2007-01-13 17:29:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2007-01-23 09:58:00","2007-01-13 17:29:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2009-02-28 16:41:00","2009-02-14 15:28:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2007-11-21 14:53:00","2007-11-17 17:31:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-01-22 10:21:00","2007-11-17 17:31:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-02-04 13:14:00","2008-01-28 15:56:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-02-26 13:25:00","2008-02-12 16:37:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-09-26 11:52:00","2008-02-12 16:37:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-09-30 14:54:00","2008-09-30 13:09:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-10-01 19:07:00","2008-09-30 13:09:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-10-02 13:47:00","2008-09-30 13:09:00"
157408,"Java examples in a nutshell a tutorial companion to Java in a nutshell","2008-11-17 11:14:00","2008-10-04 10:27:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-01-02 13:41:00","2005-12-03 12:39:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-01-05 20:22:00","2005-12-03 12:39:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-01-24 20:15:00","2006-01-19 13:18:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-01-25 11:47:00","2006-01-19 13:18:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-02-24 12:42:00","2006-01-30 18:59:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-02-25 12:24:00","2006-01-30 18:59:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-03-01 12:11:00","2006-01-30 18:59:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-03-27 18:31:00","2006-03-02 14:41:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-03-28 13:06:00","2006-03-02 14:41:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-04-27 18:45:00","2006-03-30 17:18:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-05-02 19:55:00","2006-03-30 17:18:00"
183590,"Perl and LWP fetching Web pages parsing HTML writing spiders more","2006-07-03 14:14:00","2006-05-05 14:27:00"
228885,"Pascal user manual and report","2006-12-22 16:59:00","2006-11-14 17:43:00"
228885,"Pascal user manual and report","2008-10-15 11:28:00","2006-11-14 17:43:00"
228885,"Pascal user manual and report","2008-11-12 19:28:00","2008-10-23 18:35:00"
234407,"Java NIO","2007-11-28 13:34:00","2007-11-08 16:12:00"
234407,"Java NIO","2008-05-06 12:02:00","2008-04-23 12:41:00"
234407,"Java NIO","2008-05-13 19:11:00","2008-05-07 19:38:00"
234407,"Java NIO","2008-11-25 14:04:00","2008-06-29 13:09:00"
234407,"Java NIO","2008-11-25 16:43:00","2008-06-29 13:09:00"
234407,"Java NIO","2008-11-26 10:00:00","2008-06-29 13:09:00"
234407,"Java NIO","2006-02-09 14:27:00","2005-12-28 16:01:00"
234407,"Java NIO","2006-05-05 14:57:00","2006-03-02 14:29:00"
234407,"Java NIO","2006-06-12 14:11:00","2006-03-02 14:29:00"
234407,"Java NIO","2006-06-13 14:17:00","2006-03-02 14:29:00"
234407,"Java NIO","2006-08-13 14:53:00","2006-06-18 16:57:00"
234407,"Java NIO","2007-05-11 11:05:00","2006-09-15 14:43:00"
234407,"Java NIO","2012-08-26 15:59:00","2012-08-19 14:48:00"
234407,"Java NIO","2010-07-05 18:45:00","2010-04-22 15:04:00"
234407,"Java NIO","2011-07-03 12:46:00","2011-06-30 11:55:00"
234407,"Java NIO","2011-12-02 15:54:00","2011-10-26 15:36:00"
234407,"Java NIO","2009-01-17 16:30:00","2008-12-01 15:38:00"
234407,"Java NIO","2009-01-24 16:42:00","2008-12-01 15:38:00"
234407,"Java NIO","2009-03-03 12:08:00","2009-01-29 12:24:00"
234407,"Java NIO","2009-03-10 17:28:00","2009-01-29 12:24:00"
234407,"Java NIO","2009-07-28 18:06:00","2009-07-21 17:26:00"
234407,"Java NIO","2009-11-23 16:38:00","2009-10-09 12:27:00"
234810,"Java NIO","2006-01-27 13:35:00","2005-08-24 19:30:00"
234810,"Java NIO","2006-01-30 11:11:00","2005-08-24 19:30:00"
234810,"Java NIO","2006-09-21 10:20:00","2006-08-08 18:36:00"
241581,"COBOL unleashed","2009-08-12 16:44:00","2009-07-22 18:08:00"
241581,"COBOL unleashed","2009-08-13 11:10:00","2009-07-22 18:08:00"
241581,"COBOL unleashed","2009-08-25 14:36:00","2009-07-22 18:08:00"
241581,"COBOL unleashed","2008-03-03 00:00:00","2007-11-12 13:24:00"
241581,"COBOL unleashed","2008-08-19 15:18:00","2007-11-12 13:24:00"
243238,"C in a nutshell a desktop quick reference","2007-08-03 12:56:00","2007-07-29 15:42:00"
243238,"C in a nutshell a desktop quick reference","2007-11-06 17:44:00","2007-09-16 14:04:00"
243238,"C in a nutshell a desktop quick reference","2008-01-05 15:29:00","2007-12-30 14:57:00"
243238,"C in a nutshell a desktop quick reference","2008-05-05 11:59:00","2008-04-14 11:09:00"
243238,"C in a nutshell a desktop quick reference","2008-05-05 14:58:00","2008-04-14 11:09:00"
243238,"C in a nutshell a desktop quick reference","2008-08-20 16:17:00","2008-08-06 17:57:00"
243238,"C in a nutshell a desktop quick reference","2008-12-04 13:34:00","2008-10-05 16:32:00"
